artist_name,track_name,danceability,energy,instrumentalness,tempo,music_genre
Willie Nelson,All of Me,0.648,0.497,0.0555,144.131,Country
Wilco,Heavy metal drummer,0.661,0.66,0.00977,120.617,Country
Chris Brown,She Ain't You,0.634,0.716,0,91.039,Rap
Ambrosia,You're the Only Woman - You & I,0.738,0.516,0,104.925,Country
Kendrick Lamar,King Kunta,0.884,0.657,0,107.059,Hip-Hop
Kip Moore,Plead The Fifth - Acoustic,0.677,0.84,0,150.008,Country
Franz Liszt,"Eine Symphonie zu Dantes Divina Commedia, S109/R426, ""Dante Symphony"": II. Purgatorio: (L'istesso tempo) - Poco a poco piu di moto -",0.17,0.00581,0.267,125.782,Classical
London Symphony Orchestra,"""Dance Of The Hours"" from La Gioconda",0.314,0.114,0.294,83.764,Classical
Control Machete,"Comprendes, Mendes?",0.84,0.714,0.0479,93.998,Hip-Hop
The Avett Brothers,January Wedding,0.473,0.382,3.79e-6,134.798,Country
Living Colour,Cult of Personality,0.504,0.918,2.12e-5,92.031,Rap
Booka Shade,Trespass 2019 - Mark Knight Remix,0.625,0.989,0.888,124.989,Electronic
Crazy P,Last Knockers - Original Mix,0.822,0.581,0.617,99.996,Electronic
empty_field,Whose Fault (feat. Christian Scott aTunde Adjuah),0.615,0.774,0,78.308,Hip-Hop
Drake,Come Thru,0.558,0.468,0,81.977,Rap
Francesca Battistelli,Defender,0.345,0.377,5.51e-6,139.798,Rock
Daryl Hall & John Oates,Rich Girl,0.573,0.683,0,169.519,Rock
Young the Giant,Firelight,0.3,0.284,0.00149,188.203,Rock
Nitti Gritti,Crack,0.694,0.917,0.422,150.01,Electronic
Mount Kimbie,Before I Move Off,0.805,0.642,0.303,104.856,Electronic
Buck Owens,My Heart Skips A Beat,0.609,0.569,0,86.583,Country
Nirvana,About A Girl,0.409,0.932,1.6e-6,131.761,Rock
$uicideBoy$,2nd Hand,0.931,0.422,0,139.974,Rap
Brett Eldredge,Don't Ya,0.537,0.693,0,176.004,Rock
empty_field,"Falstaff, Act III Pt. 1: Ehi! Taverniere! (Live)",0.196,0.0755,5.65e-4,71.146,Classical
Jean Sibelius,"Symphony No. 2 in D Major, Op. 43: III. Vivacissimo (- attacca -)",0.191,0.163,0.836,75.473,Classical
Bassnectar,Speakerbox (feat. Lafa Taylor),0.507,0.934,0.0018,175.954,Electronic
Bryson Tiller,502 Come Up,0.61,0.66,0,118.852,Rap
David Holmes,Kensington Chump,0.799,0.461,0.908,93.038,Electronic
TroyBoi,Flamez,0.773,0.841,0.695,80.975,Electronic
My Bloody Valentine,Only Shallow,0.138,0.691,0.786,170.342,Rock
Styx,Come Sail Away,0.332,0.339,1.29e-6,119.596,Rock
Hollywood Undead,City,0.55,0.775,0,77.526,Rap
"Hank Williams, Jr.",America Will Survive - Studio Version,0.502,0.56,2e-6,141.461,Country
Bonobo,If You Stayed Over - Reprise,0.352,0.526,0.967,170.001,Electronic
SVDDEN DEATH,Angel Style,0.625,0.958,0.002,145.071,Electronic
Drake,Diamonds Dancing,0.467,0.358,3.73e-5,136.02,Hip-Hop
Jon Langston,Oklahoma,0.523,0.608,7.19e-4,143.012,Country
Rico Nasty,Key Lime OG,0.832,0.607,6.23e-6,140.063,Rap
Foster The People,Life on the Nickel,0.694,0.951,0.00338,120.014,Rock
empty_field,Save Me,0.446,0.729,0.0176,82.969,Rap
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Ah, grazie si rendano",0.104,0.0606,0.174,66.839,Classical
Pablo Cruise,Whatcha Gonna Do?,0.737,0.536,2e-5,110.179,Country
FrÃ©dÃ©ric Chopin,"Nocturnes, Op. 9: No. 3 in B major. Allegretto",0.242,0.0274,0.898,80.744,Classical
Modeselektor,Who Else,0.239,0.394,0.821,181.075,Electronic
Granger Smith,Bury Me in Blue Jeans,0.691,0.638,1.22e-6,129.986,Country
Post Malone,Hit This Hard,0.628,0.553,0.00551,140.026,Rap
Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: II. Von den Hinterweltlern (Live)",0.163,0.0686,0.423,130.279,Classical
FrÃ©dÃ©ric Chopin,"2 Polonaises, Op. 26: Polonaise No. 2 in E-Flat Minor, Op. 26, No. 2",0.417,0.0533,0.858,109.476,Classical
Carl Philipp Emanuel Bach,III. Tempo di minuetto,0.348,0.165,5.97e-5,126.085,Classical
empty_field,Liquor Locker,0.598,0.441,0,79.175,Rap
Franz Joseph Haydn,Haydn: Trumpet Concerto In E Flat - I Allegro,0.351,0.128,0.877,133.903,Classical
Rich The Kid,"Plug Walk (feat. Gucci Mane, YG, 2Chainz) - Remix",0.923,0.587,0,94.978,Rap
Nas,The Message,0.614,0.543,3.28e-5,178.422,Hip-Hop
empty_field,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito",0.308,0.15,0.873,135.694,Classical
Nicolas Jaar,A Coin in Nine Hands,0.791,0.798,0.471,107.971,Electronic
Thompson Square,Masterpiece,0.532,0.505,0,164.884,Country
Paul McCartney,Ebony And Ivory - Remixed 2015,0.567,0.692,0,160.697,Rock
Paul Robeson,Old Man River,0.453,0.0784,1.63e-4,52.667,Classical
Miranda Lambert,I've Got Wheels,0.408,0.731,0.0034,153.813,Country
Terry Riley,Riley: Keyboard Study 2 - Brubaker Version 3,0.0836,0.0523,0.923,173.24,Classical
Dillon Francis,Need You,0.721,0.925,0.0545,111.961,Electronic
Metronomy,Month Of Sundays,0.657,0.679,0.0203,109.572,Electronic
Mr. Probz,Space for Two,0.477,0.6,0,159.972,Hip-Hop
Moneybagg Yo,Doin 2 Much,0.832,0.625,0,130.038,Hip-Hop
Death Grips,I've Seen Footage,0.603,0.944,0,130.035,Hip-Hop
Montgomery Gentry,One In Every Crowd,0.643,0.86,0,111.148,Country
Debashish Bhattacharya,Sufi Bhakti,0.682,0.274,0.385,92.044,Classical
FrÃ©dÃ©ric Chopin,"Berceuse in D-Flat Major, Op. 57",0.276,0.0708,0.913,69.397,Classical
Ludwig van Beethoven,"String Quartet No. 14 in C-Sharp Minor, Op. 131: V. Presto",0.572,0.151,0.771,108.786,Classical
Neal McCoy,Billy's Got His Beer Goggles On - Remastered Version,0.715,0.775,0,106.013,Country
Kelly Rowland,Like This,0.676,0.73,0,178.117,Hip-Hop
Led Zeppelin,In My Time of Dying,0.33,0.843,0.00586,101.855,Rock
A.CHAL,EXOTICA,0.721,0.619,1.13e-5,159.936,Hip-Hop
Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca",0.528,0.188,0.959,126.705,Classical
Sergei Rachmaninoff,"10 Preludes, Op. 23: No. 5 in G Minor: Alla marcia",0.359,0.282,0.902,106.323,Classical
John Adams,Hallelujah Junction,0.369,0.298,0.929,115.298,Classical
HUNNY,Shy,0.58,0.793,0,101.499,Rock
Peter Power,Sun Sun Damba - Original Mix,0.82,0.581,0.0256,100.006,Electronic
Bibio,haikuesque (when she laughs),0.436,0.804,0.657,95.997,Electronic
AminÃ©,SHINE,0.704,0.517,6.36e-6,139.857,Rap
A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),0.489,0.718,0,207.986,Rap
FrÃ©dÃ©ric Chopin,ãƒÅã‚§ãƒ_ãƒ»ã‚_ãƒ_ã‚¿ ãƒˆçŸ_èª¿ ä_œå“Å65 I. Allegro moderato,0.223,0.0497,0.912,107.085,Classical
Dylan Scott,I Lost You,0.497,0.611,0,130.045,Country
Johann Strauss II,Artist's Life - Waltz Op. 316,0.312,0.0336,0.642,98.327,Classical
Alain Goraguer,DÃ©shominisation (I),0.574,0.62,0.923,121.019,Electronic
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Se al volo mai ti senti",0.318,0.19,3.33e-6,108.689,Classical
Night Lovell,RIP Trust,0.793,0.625,4.75e-5,130.047,Rap
Pretty Ricky,Love Like Honey,0.733,0.611,0,120.007,Hip-Hop
Heron,Shores,0.424,0.515,0.814,126.068,Rock
Rascal Flatts,I Won't Let Go,0.557,0.406,0,131.96,Rock
Daft Punk,Digital Love - Boris Dlugosh Remix,0.756,0.387,0.911,124.674,Electronic
Juvenile,Ha,0.868,0.831,0,91.963,Rap
YBN Nahmir,Double Back (feat. Cuban Doll & Asian Doll),0.909,0.558,0,91.722,Rap
empty_field,Golden (feat. Sia),0.602,0.739,0,82.008,Rap
Wisin,EscÃ¡pate Conmigo (feat. Ozuna),0.744,0.859,6.27e-5,91.977,Hip-Hop
Quality Control,She For Keeps,0.885,0.707,0,140.016,Rap
Eminem,3 a.m.,0.803,0.817,0,76.507,Hip-Hop
Boz Scaggs,Lowdown - Edit,0.662,0.788,0.141,116.499,Rock
FrÃ©dÃ©ric Chopin,"Nocturnes, Op. 9: No. 1 in B-Flat Minor",0.453,0.0568,0.929,135.789,Classical
Overtime,Hunger in My Stomach,0.58,0.666,0,132.997,Rap
Alabama,Roll On (Eighteen Wheeler) - Short Version,0.646,0.653,0,131.642,Country
Kim AndrÃ© Arnesen,Flight Song,0.122,0.0463,0.925,90.972,Classical
Jon Bellion,While You Count Sheep,0.799,0.502,3.93e-6,97.018,Rap
Don Williams,"Lord, I Hope This Day Is Good - Single Version",0.534,0.382,0.00114,173.786,Country
Kid Trunks,777,0.793,0.312,0.00324,84.97,Rap
empty_field,Your Love Is My Drug,0.826,0.612,0,120.057,Rap
Tortoise,Almost Always is Nearly Enough,0.816,0.558,0.0366,79.897,Electronic
George Strait,Sittin' On The Fence,0.497,0.663,6.98e-6,206.442,Country
grandson,Overdose,0.529,0.686,0.0965,144.033,Rock
6ix9ine,KIKA (feat. Tory Lanez),0.745,0.715,0,94.513,Rap
Bryson Tiller,The Sequence,0.433,0.499,0,195.842,Rap
Pendulum,Out Here,0.548,0.951,0.832,131.995,Electronic
King Lil G,En la Cuadra (feat. Gera MX),0.511,0.626,0,78.589,Rap
Bon Jovi,Wanted Dead Or Alive,0.257,0.803,0.0156,150.818,Rock
Grizfolk,Waiting For You,0.588,0.894,0.23,123.031,Rock
Yung Gravy,You Betcha (feat. Ihatesunday),0.798,0.719,0,110.032,Rap
6ix9ine,TATI (feat. DJ SpinKing),0.779,0.767,0,91.981,Rap
empty_field,Vaultage 001,0.407,0.888,0.104,123.95,Electronic
Blur,Go Out,0.625,0.936,0,119.985,Electronic
Foghat,Slow Ride,0.493,0.586,0.00106,113.618,Country
2Pac,Ballad Of A Dead Soulja,0.699,0.856,0,205.439,Rap
Lonestar,Let's Be Us Again,0.49,0.522,0,137.939,Country
Moneybagg Yo,Ion Get You,0.72,0.737,0,75.018,Hip-Hop
Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Endlich dÃ_rfen Worte sagen, was bis heut nur der Blick gestand! - Nicht reize der GÃ¶tter Zorn [Live]",0.361,0.065,0,132.288,Classical
Joby Talbot,"Out To Lunch (End Titles) - From ""Sing"" Original Motion Picture Soundtrack",0.356,0.404,0.328,151.935,Classical
Danielle Bradbery,What Are We Doing,0.814,0.421,0,108.98,Country
Ski Mask The Slump God,Bird Is The Word,0.854,0.53,0,119.992,Hip-Hop
Gabriel FaurÃ©,"Papillon, Op. 77",0.218,0.0666,0.953,84.148,Classical
Ludwig van Beethoven,Septet in E flat major Op. 20: II. Adagio cantabile,0.145,0.00649,0.0618,87.744,Classical
Lighter Shade Of Brown,On A Sunday Afternoon,0.784,0.765,0,94.812,Rap
Tenacious D,Master Exploder,0.311,0.934,0.00863,74.47,Rock
Andrea Bocelli,"Moon River - Live From Spotify, NYC / 2015",0.274,0.46,0.00779,88.918,Classical
Maurice Ravel,Sonatine : 2. Mouvement de menuet,0.388,0.0286,0.912,60.966,Classical
Drake,Too Good,0.82,0.641,5.07e-5,117.974,Hip-Hop
Migos,Walk It Talk It,0.909,0.628,0,145.905,Rap
Hunter Hayes,Rainy Season,0.592,0.378,6.39e-6,109.843,Country
George Michael,I Knew You Were Waiting (For Me),0.727,0.68,0,107.775,Rock
Howard Shore,Many Meetings,0.0623,0.1,0.934,64.791,Classical
Alan Jackson,Who's Cheatin' Who,0.656,0.816,1.02e-5,133.237,Country
Justice,Let There Be Lite - Live Version,0.515,0.998,0.521,127.74,Electronic
Fabian Mazur,Savior,0.572,0.588,3.85e-4,150.16,Electronic
Kevin Gates,No Love,0.502,0.545,0.00148,120.826,Hip-Hop
Justice,Planisphere,0.581,0.887,0.831,110.019,Electronic
Lil Uzi Vert,Canadian Goose,0.776,0.537,0,153.06,Rap
Daft Punk,Derezzed - Remixed by Avicii,0.662,0.796,0.876,127.998,Electronic
The Beatles,Polythene Pam - Remastered 2009,0.474,0.939,0.674,166.829,Rock
"NAV",Held Me Down,0.826,0.422,0,119.994,Hip-Hop
Earl Sweatshirt,The Mint (feat. Navy Blue),0.417,0.731,0.0352,134.003,Rap
Reba McEntire,You Lie - Single Version,0.577,0.391,0,128.804,Country
Too $hort,Just Another Day,0.854,0.524,0,97.913,Rap
Jacquees,"Feel It (feat. Rich Homie Quan, Lloyd)",0.54,0.555,0,127.154,Rap
Ludwig van Beethoven,"Violin Sonata No. 7, Op. 30 No. 2: IV. Finale. Allegro",0.477,0.223,0.263,133.903,Classical
James Ingram,Just Once - New Version,0.622,0.49,0,143.863,Rock
Pete Rock & C.L. Smooth,They Reminisce Over You,0.761,0.683,0,101.787,Rap
A$AP Rocky,Goldie,0.697,0.848,4.61e-5,81.956,Hip-Hop
Jamiroquai,Didjerama - Remastered,0.248,0.295,0.831,90.398,Electronic
Richard Strauss,"Idomeneo, TrV 262, Act II (After W.A. Mozart): Instrumental Interlude [Live]",0.0775,0.0609,0.903,80.356,Classical
Webbie,Independent (feat. Lil' Boosie and Lil' Phat),0.725,0.431,0,174.083,Hip-Hop
The Judds,Grandpa (Tell Me 'Bout The Good Old Days),0.565,0.456,8.08e-6,201.644,Country
Tee Grizzley,Light (feat. Lil Yachty),0.686,0.657,0,146.066,Hip-Hop
Andrea Bocelli,"Duerme Duerme - ""Dormi Dormi"" Spanish Version",0.118,0.251,0.0675,78.461,Classical
Wojciech Kilar,Mina's Photo,0.148,0.0756,0.729,73.128,Classical
Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: V. Menuet I & II",0.344,0.0577,0.9,145.486,Classical
Robert Schumann,"Kinderszenen, Op.15 : 7. TrÃ_umerei",0.428,0.00317,0.884,131.822,Classical
The Guess Who,These Eyes,0.545,0.35,2.18e-5,96.239,Country
flor,hold on,0.609,0.872,9.71e-4,111.967,Rock
Death Cab for Cutie,A Lack Of Color,0.642,0.339,7.51e-4,135.812,Rock
Jason Derulo,Wiggle (feat. Snoop Dogg),0.697,0.621,0,81.946,Hip-Hop
Limp Bizkit,Hot Dog,0.583,0.94,4.35e-5,101.29,Rock
Hot Chip,Alley Cats,0.734,0.526,2.51e-4,125.936,Electronic
Rainbow Kitten Surprise,Devil Like Me,0.679,0.63,7.06e-5,123.082,Rock
WALK THE MOON,Avalanche,0.594,0.858,3.11e-6,138.021,Rock
Kevin Gates,The Truth,0.626,0.741,0,78.683,Hip-Hop
Morcheeba,It's Summertime,0.734,0.657,0.00161,107.018,Electronic
YG,SLAY (feat. Quavo),0.735,0.44,0,87.985,Rap
Iron Savior,Roaring Thunder,0.375,0.984,9.89e-5,190.954,Classical
Phillip Phillips,Raging Fire,0.557,0.833,0,125.909,Rock
Felix Mendelssohn,"Klavierkonzert Nr. 1 g-Moll, Op. 25: II. Andante",0.221,0.0116,0.954,104.082,Classical
Jason Vieaux,Every Day (I Thank You),0.323,0.0823,0.923,78.638,Classical
Cut Copy,Lights & Music,0.612,0.939,0.119,125.981,Rock
Howard Shore,Ã‰owyn's Dream,0.241,0.0115,0.662,59.353,Classical
empty_field,7 canciones populares espaÃ±olas (7 Popular Spanish Songs): IV Jota,0.378,0.0886,0.89,128.147,Classical
Lil Baby,Time After Time,0.874,0.426,0,140.106,Hip-Hop
John Mayer,Wildfire,0.719,0.665,9.2e-4,96.999,Rock
Chris Stapleton,Feel So Bad - feat. Roosevelt Collier & Steve Fishell,0.508,0.617,0.00332,166.213,Country
Waka Flocka Flame,For My Dawgs,0.751,0.664,0,155.796,Hip-Hop
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),0.589,0.658,0,77.521,Hip-Hop
Rob Baird,Mercy Me,0.389,0.688,0.057,87.925,Country
Hollywood Undead,Day Of The Dead,0.537,0.97,5.49e-5,86.044,Rock
Johnny Cash,The General Lee,0.573,0.893,0.525,112.125,Country
Ludwig van Beethoven,"Violin Sonata No. 7 in C Minor, Op. 30 No. 2: II. Adagio cantabile",0.266,0.0697,0.1,100.724,Classical
Ward Thomas,Changing,0.567,0.537,0,84.182,Country
Carl Philipp Emanuel Bach,II. Un poco andante,0.124,0.0616,0.123,76.139,Classical
Denzel Curry,This Life,0.724,0.843,0,152.043,Rap
FrÃ©dÃ©ric Chopin,Chopin : 24 Preludes Op.28 : No.8 in F sharp minor,0.178,0.154,0.867,86.385,Classical
Wolfgang Amadeus Mozart,Mozart : Sonata for Piano Duet in D major K448 : II Andante,0.403,0.0299,0.951,103.103,Classical
Robert Schumann,"Kinderszenen, Op.15: 7. TrÃ_umerei",0.517,0.00874,0.901,107.133,Classical
empty_field,Hypnotized (feat. Akon),0.84,0.571,0,116.59,Rap
Wisin & Yandel,TÃº Tienes,0.759,0.853,7.27e-6,88.955,Hip-Hop
Earl Sweatshirt,Molasses,0.503,0.755,0,79.422,Hip-Hop
empty_field,You Know You Wanna,0.585,0.722,0,154.011,Country
Joey Bada$$,Survival Tactics (feat. Capital STEEZ),0.53,0.843,0,199.946,Hip-Hop
SLANDER,We Out,0.449,0.937,0.634,149.927,Electronic
FrÃ©dÃ©ric Chopin,"Chopin: 24 Preludes, Op. 28: No. 4 in E Minor",0.338,0.0131,0.899,72.112,Classical
FrÃ©dÃ©ric Chopin,"Chopin: Impromptu No. 1 in A-Flat Major, Op. 29",0.274,0.0362,0.939,79.543,Classical
Rascal Flatts,Words I Couldn't Say,0.445,0.748,0,149.8,Country
Boards of Canada,Hi Scores,0.458,0.709,0.953,196.142,Electronic
Humble Pie,30 Days In The Hole,0.606,0.491,8.6e-6,119.582,Rock
Tchami,Promesses - Radio Edit,0.707,0.779,0.00473,124.09,Electronic
Kings of Leon,WALLS,0.56,0.32,0.472,82.511,Rock
Chris Lane,Without You (feat. Danielle Bradbery),0.537,0.833,0,79.955,Country
Georg Philipp Telemann,"12 Fantaisies, No. 6 in G Major, TWV 40:31: III. Spirituoso",0.407,0.0998,0.952,112.877,Classical
The White Stripes,Ball And Biscuit,0.518,0.67,0.145,78.223,Rock
Key Glock,Russian Cream,0.867,0.774,0,130.007,Rap
Dwight Yoakam,"Guitars, Cadillacs - 2006 Remastered Version",0.579,0.884,0.238,171.671,Country
Howard Jones,Things Can Only Get Better,0.752,0.743,1.17e-4,108.254,Rock
Chris Janson,Everybody,0.644,0.743,0,95.999,Country
OutKast,Wheelz of Steel,0.886,0.641,5.42e-4,111.649,Rap
Quantic,You Will Return (feat. Alice Russell),0.698,0.616,0.533,117.974,Electronic
Luigi Boccherini,"Quintet in E Major, Op.11, No.5, G.275: 3. Minuetto - (Ferris Bueller's Day Off)",0.434,0.0222,4.37e-4,93.03,Classical
Freddie Mercury,Bohemian Rhapsody,0.299,0.491,2.82e-5,140.344,Rock
Arctic Monkeys,Knee Socks,0.665,0.542,0.00291,97.975,Rock
Pusha T,Come Back Baby,0.874,0.485,0,92.001,Rap
George Jones,The Race Is On,0.578,0.56,1.68e-5,85.541,Rock
Jonny Greenwood,Phantom Thread IV (feat. Daniel Pioro),0.22,0.0578,0.307,47.897,Classical
Faithless,Not Going Home 2.0 - Eric Prydz Remix [Remastered],0.621,0.784,0.89,127.982,Electronic
bbno$,too easy,0.762,0.717,3.99e-6,73.503,Hip-Hop
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Adesso, oh Sesto, parla per me",0.446,0.131,0,123.672,Classical
Dolly Parton,Jolene - New String Version [from the Dumplin' Original Motion Picture Soundtrack],0.427,0.223,0,87.065,Country
The Lacs,Field Party (feat. JJ Lawhorn),0.629,0.833,0,149.92,Country
Miranda Lambert,Holding On to You,0.491,0.352,5.87e-6,188.861,Country
Liquid Stranger,Redline Feat. Spear,0.588,0.759,0.0159,144.953,Electronic
Santana,Samba Pa Ti,0.407,0.358,0.424,92.292,Rock
Lil Keke,Chunk Up the Deuce (feat. U.G.K. & Paul Wall),0.929,0.61,0,136.081,Rap
empty_field,Start Again (feat. Logic),0.564,0.722,0,99.083,Rap
Alan Jackson,When Somebody Loves You,0.686,0.306,9.18e-5,83.849,Country
Skee Mask,Vli,0.431,0.314,0.833,140.489,Electronic
empty_field,Porch Honky,0.825,0.588,0,81.998,Country
The Struts,Kiss This,0.426,0.965,0.00189,186.081,Rock
NxWorries,Get Bigger / Do U Luv,0.517,0.774,2.56e-5,77.874,Hip-Hop
CZARFACE,Phantoms,0.857,0.508,0.00871,87.018,Hip-Hop
TrentemÃ¸ller,Moan - TrentemÃ¸ller Dub Remix,0.746,0.459,0.871,120.015,Electronic
Dan + Shay,Already Ready,0.583,0.56,0,80.064,Country
Hunter Hayes,Dear God - Live Acoustic,0.484,0.266,0,112.312,Country
Tangerine Dream,Love on a Real Train (Rerecorded),0.533,0.615,0.928,108.975,Electronic
The Lumineers,Angela (Single Version),0.652,0.601,1.65e-4,130.308,Rock
2 Chainz,Forgiven (feat. Marsha Ambrosius),0.491,0.523,0,73.79,Rap
Alabama,Angels Among Us,0.375,0.395,0,143.066,Country
Gucci Mane,15th And The 1st - feat. YG Hootie,0.83,0.672,0,140.081,Hip-Hop
Jay Rock,The Other Side (feat. Mozzy & DCMBR),0.555,0.592,0,92.196,Rap
Ludwig van Beethoven,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile",0.28,0.0648,0.924,105.357,Classical
Timo Maas,The Hunted (feat. James Lavelle),0.654,0.634,0.914,131.011,Electronic
Todd Terje,Intro (It's Album Time),0.573,0.796,0.0092,101.381,Electronic
Weval,Someday,0.35,0.503,0.922,102.769,Electronic
AntonÃ_n DvoÅ™Ã¡k,"Rusalka, Op. 114, B. 203, Act III: MilÃ¡Äçku, znÃ¡Å¡ mne, znÃ¡Å¡? (Live)",0.196,0.109,4.85e-6,76.987,Classical
Gunna,Dodge The Hate,0.878,0.303,0.00462,135.965,Rap
empty_field,I Need Help,0.755,0.63,0,150.141,Rap
J. Cole,Ain't That Some Shit (Interlude),0.703,0.852,0.0014,76.471,Rap
The Internet,Mood,0.697,0.458,0.574,90.008,Hip-Hop
Wifisfuneral,Lights,0.782,0.532,1.53e-6,74.938,Hip-Hop
Kodak Black,First Love,0.698,0.58,0,144.923,Hip-Hop
Frank Ocean,Biking (Solo),0.64,0.548,3.1e-6,148.077,Hip-Hop
G Herbo,Pull Up,0.483,0.602,0,92.734,Hip-Hop
MGMT,Electric Feel - Justice Remix,0.625,0.815,0.0981,107.271,Rock
Portishead,Machine Gun,0.577,0.58,0.00284,105.056,Electronic
The Reklaws,Roots - World Junior Song,0.533,0.757,0.0232,114.999,Country
PnB Rock,Ballin,0.62,0.721,0,169.919,Rap
Poco,Crazy Love,0.303,0.262,0,164.584,Country
Jeremy Camp,Same Power,0.419,0.69,0,171.933,Rock
Virtual Riot,Fuck Gravity,0.604,0.867,0.432,110.017,Electronic
Damien Rice,9 Crimes,0.346,0.139,7.73e-5,136.168,Rock
The Band Of Heathens,Hurricane,0.362,0.421,0,64.763,Country
Global Dan,Moving On,0.464,0.545,3.28e-5,100.349,Hip-Hop
Cardi B,Cheap Ass Weave,0.782,0.539,3.5e-6,130.337,Rap
Night Lovell,Barbie Doll,0.849,0.66,7.96e-6,99.988,Hip-Hop
Merle Haggard,If We're Not Back In Love By Monday,0.634,0.181,4.56e-6,152.966,Country
empty_field,Need a Little Time off for Bad Behavior,0.281,0.805,8.56e-6,183.618,Country
Rod Stewart,Da Ya Think I'm Sexy,0.715,0.689,1.92e-4,111.504,Rock
Rhapsody Of Fire,Seven Heroic Deeds,0.422,0.879,0.0484,180.05,Classical
Upchurch,Vibes,0.898,0.511,0.00558,129.987,Country
Nothing But Thieves,Particles,0.515,0.558,0,153.809,Rock
AntonÃ_n DvoÅ™Ã¡k,"Rusalka, Op. 114, B. 203, Act I: ÄŒury mury fuk (Live)",0.399,0.0637,2.98e-4,120.086,Classical
The Walters,What's Left,0.586,0.341,5.19e-4,85.01,Rock
Fatboy Slim,You're Not From Brighton,0.817,0.878,0.0574,110.005,Electronic
Neal McCoy,They're Playing Our Song,0.751,0.688,0,95.633,Country
Johann Sebastian Bach,"Partita for Violin Solo No.2 in D Minor, BWV 1004: 2. Courante (Arr. for Mandolin by Avi Avital)",0.493,0.278,0.868,98.325,Classical
Pat Green,Carry On,0.507,0.888,0.00103,161.943,Country
Juicy J,All I Need (One Mo Drank),0.8,0.478,0,135.957,Rap
Andrea Bocelli,Io Ci Saro,0.193,0.295,0.00838,83.688,Classical
Ulrich Schnauss,Gone Forever,0.428,0.593,0.933,89.901,Electronic
Juicy J,Neighbor (feat. Travis Scott),0.921,0.748,0,139.979,Hip-Hop
The Weeknd,Same Old Song,0.771,0.56,4.86e-5,109.978,Rap
Pyotr Ilyich Tchaikovsky,"Swan Lake Suite, Op.20a: 2. Waltz",0.271,0.145,0.806,103.312,Classical
BjÃ¶rk,Mutual Core,0.423,0.357,1.67e-6,119.917,Electronic
Lartiste,PELIGROSA,0.655,0.645,0,180.074,Hip-Hop
Youngbloodz,Damn! - Club Mix,0.818,0.711,0,84.03,Hip-Hop
SAINt JHN,Traci Lords,0.838,0.736,3.12e-4,143.986,Rap
Stavroz,Should've Brought an Umbrella,0.881,0.317,0.886,115.992,Electronic
Johannes Brahms,"Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo",0.189,0.12,0.924,108.028,Classical
Alabama,High Cotton,0.661,0.581,0,91.11,Country
Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack",0.737,0.514,0.00479,109.16,Rock
Stevie Stone,Get Fucked Up,0.781,0.731,0,85.202,Hip-Hop
Carl Orff,"Carmina Burana, Fortuna Imperatrix Mundi (Version for Soloists, Choruses, 2 Pianos & Perc.): Fortune plango vulnera",0.518,0.129,3.86e-6,115.935,Classical
The Presets,Steamworks,0.768,0.514,0.546,117.995,Electronic
Ravi Shankar,Omkaaraaya Namaha,0.104,0.0973,0.157,78.846,Classical
TYNAN,"Pluto, the Black Cat",0.653,0.88,0.295,154.971,Electronic
DMX,Get It On The Floor,0.817,0.794,0,94.199,Hip-Hop
Boz Scaggs,Look What You've Done to Me,0.485,0.456,0.0582,63.911,Country
mÃºm,I'm 9 Today,0.753,0.377,0.85,120.006,Electronic
Nickelback,How You Remind Me - LP Mix,0.446,0.764,0,172.094,Rock
"Tyler, The Creator","OKAGA, CA (feat. Alice Smith, Leon Ware & Clem Creevy)",0.458,0.64,0.03,145.94,Rap
Rammstein,Feuer frei!,0.489,0.968,0.359,95.135,Rock
John Mackey,Wine-Dark Sea (Symphony for Band): III. The attentions of souls,0.246,0.215,0.343,179.991,Classical
XXXTENTACION,Boost!,0.723,0.328,0,124.087,Rap
Ty Dolla $ign,Don't Judge Me (feat. Future and Swae Lee),0.749,0.909,0,149.988,Rap
Richard Strauss,"Also sprach Zarathustra, Op.30, TrV 176: Prelude (Sonnenaufgang)",0.125,0.342,0.953,76.679,Classical
FrÃ©dÃ©ric Chopin,"Lento, ma non troppo",0.245,0.104,0.867,77.566,Classical
What So Not,Adieu,0.518,0.531,0.00241,144.097,Electronic
Johnny Cash,Rock Island Line,0.604,0.571,0,124.875,Country
Smino,Spitshine,0.715,0.684,0,89.963,Hip-Hop
